# The average magnetic field strength produced by the spacecraft at the
# location of the outboard magnetometer of the dual magnetometers system 
# on V1 and V2 is about 0.1 - 0.2 nT, comparable to the most probable magnetic 
# field strength in the inner heliosheath and significantly larger than the most 
# probable magnetic field strength in the distant supersonic solar wind. 
# The spacecraft magnetic field is a complex, time-dependent signal that must
# be removed from the measured magnetic field signal in order to derive the 
# ambient magnetic fields of the solar wind and heliosheath. Corrections must 
# also be made for spurious magnetic signals and noise associated with the 
# telemetry system, ground tracking systems, and other factors. Extracting the 
# signal describing the solar wind and heliosheath from the many sources of 
# uncertainty is a complex and partly subjective process that requires 
# understanding of the instrument and judgment based on experience in dealing 
# with the ever-changing extraneous signals.  For the V2 MAG data the 1-sigma 
# uncertainty in the 48 sec averages for each of the components of the magnetic 
# field  BR, BT, and BN is typically +/- 0.03 nT; the uncertainty in magnitude f1 is 
# typically +/- 0.04 nT. F1, BR, BT, and BN can differ from one another and they 
# may vary with time, but there is no practical way to determine these uncertainties 
# more precisely at present.
#
# References 
#
# Daniel B. Berdichevsky, Voyager Mission, Detailed processing of weak magnetic 
# fields; I - Constraints to the uncertainties of the calibrated magnetic field signal 
# in the Voyager missions , 2009; 
# http://vgrmag.gsfc.nasa.gov/Berdichevsky-VOY_sensor_opu090518.pdf
#
# Behannon, K.W., M.H. Acuña, L.F. Burlaga, R.P. Lepping, N.F. Ness, and 
# F.M. Neubauer, Magnetic-Field Experiment for Voyager-1 and Voyager-2, 
# Space Science Reviews, 21 (3), 235-257, 1977. 
#
# Burlaga, L.F., Merged interaction regions and large-scale magnetic field 
# fluctuations during 1991 - Voyager-2 observations, J. Geophys. Res., 99 (A10), 
# 19341-19350, 1994. 
#
# Burlaga, L.F., N.F. Ness, Y.-M. Wang, and N.R. Sheeley Jr., Heliospheric magnetic 
# field strength and polarity from 1 to 81 AU during the ascending phase of solar 
# cycle 23, J. Geophys. Res., 107 (A11), 1410, 2002. 
#
# Ness, N., K.W. Behannon, R. Lepping, and K.H. Schatten, J. Geophys. Res., , 
# 76, 3564, 1971.
#
# SC	year	DOY	F1	BR	BT	BN	dF1	dBR	dBT	dBN
2	2008	25.3484	0.143	-0.0648	-0.1265	-0.0156	0.04	0.03	0.03	0.03
2	2008	25.3489	0.1507	-0.0674	-0.1342	-0.0124	0.04	0.03	0.03	0.03
2	2008	25.3495	0.1493	-0.0628	-0.1342	-0.0177	0.04	0.03	0.03	0.03
2	2008	25.35	0.149	-0.0567	-0.137	-0.0148	0.04	0.03	0.03	0.03
2	2008	25.3506	0.1477	-0.0571	-0.1352	-0.0163	0.04	0.03	0.03	0.03
2	2008	25.3511	0.1537	-0.0636	-0.1388	-0.0164	0.04	0.03	0.03	0.03
2	2008	25.3517	0.1548	-0.0726	-0.136	-0.0134	0.04	0.03	0.03	0.03
2	2008	25.3522	0.1521	-0.0683	-0.135	-0.0148	0.04	0.03	0.03	0.03
2	2008	25.3528	0.1457	-0.0677	-0.1284	-0.0117	0.04	0.03	0.03	0.03
2	2008	25.3534	0.1458	-0.0754	-0.1244	-0.0086	0.04	0.03	0.03	0.03
2	2008	25.3539	0.1451	-0.0755	-0.1234	-0.0092	0.04	0.03	0.03	0.03
2	2008	25.3545	0.1473	-0.0735	-0.1267	-0.0149	0.04	0.03	0.03	0.03
2	2008	25.355	0.1447	-0.0757	-0.1221	-0.017	0.04	0.03	0.03	0.03
2	2008	25.3556	0.1466	-0.0706	-0.1267	-0.0209	0.04	0.03	0.03	0.03
2	2008	25.3561	0.1498	-0.0649	-0.134	-0.0157	0.04	0.03	0.03	0.03
2	2008	25.3567	0.149	-0.0627	-0.1321	-0.0278	0.04	0.03	0.03	0.03
2	2008	25.3573	0.1461	-0.064	-0.1276	-0.031	0.04	0.03	0.03	0.03
2	2008	25.3578	0.1589	-0.0618	-0.1441	-0.0258	0.04	0.03	0.03	0.03
2	2008	25.3584	0.1611	-0.0607	-0.1471	-0.0249	0.04	0.03	0.03	0.03
2	2008	25.3589	0.1561	-0.0571	-0.1426	-0.027	0.04	0.03	0.03	0.03
2	2008	25.3595	0.1527	-0.0504	-0.1418	-0.0249	0.04	0.03	0.03	0.03
2	2008	25.36	0.1565	-0.0499	-0.1471	-0.0189	0.04	0.03	0.03	0.03
2	2008	25.3606	0.1572	-0.049	-0.1482	-0.0185	0.04	0.03	0.03	0.03
2	2008	25.3611	0.1612	-0.0477	-0.1526	-0.0202	0.04	0.03	0.03	0.03
2	2008	25.3617	0.1633	-0.045	-0.1558	-0.0186	0.04	0.03	0.03	0.03
2	2008	25.3622	0.1761	-0.0402	-0.17	-0.0222	0.04	0.03	0.03	0.03
2	2008	25.3628	0.1782	-0.0386	-0.1725	-0.0221	0.04	0.03	0.03	0.03
2	2008	25.3634	0.1822	-0.0419	-0.1762	-0.0195	0.04	0.03	0.03	0.03
2	2008	25.3639	0.186	-0.0401	-0.1811	-0.0142	0.04	0.03	0.03	0.03
2	2008	25.3645	0.1883	-0.0431	-0.1824	-0.0179	0.04	0.03	0.03	0.03
2	2008	25.365	0.1897	-0.0454	-0.183	-0.0207	0.04	0.03	0.03	0.03
2	2008	25.3656	0.193	-0.0437	-0.1859	-0.0278	0.04	0.03	0.03	0.03
2	2008	25.3661	0.1828	-0.0461	-0.1752	-0.0241	0.04	0.03	0.03	0.03
2	2008	25.3667	0.1911	-0.0498	-0.1828	-0.0247	0.04	0.03	0.03	0.03
2	2008	25.3673	0.1914	-0.0471	-0.1844	-0.0199	0.04	0.03	0.03	0.03
2	2008	25.3678	0.193	-0.0533	-0.1842	-0.0212	0.04	0.03	0.03	0.03
2	2008	25.3684	0.1818	-0.0525	-0.1732	-0.0167	0.04	0.03	0.03	0.03
2	2008	25.3689	0.1842	-0.0554	-0.1741	-0.0237	0.04	0.03	0.03	0.03
2	2008	25.3695	0.1787	-0.061	-0.1673	-0.0153	0.04	0.03	0.03	0.03
2	2008	25.37	0.1829	-0.0619	-0.171	-0.0198	0.04	0.03	0.03	0.03
2	2008	25.3706	0.178	-0.061	-0.1661	-0.0189	0.04	0.03	0.03	0.03
2	2008	25.3711	0.1847	-0.0679	-0.1706	-0.0201	0.04	0.03	0.03	0.03
2	2008	25.3717	0.1766	-0.0666	-0.1629	-0.0149	0.04	0.03	0.03	0.03
2	2008	25.3722	0.1766	-0.0696	-0.1603	-0.0242	0.04	0.03	0.03	0.03
2	2008	25.3728	0.1728	-0.0739	-0.1542	-0.0248	0.04	0.03	0.03	0.03
2	2008	25.3734	0.1736	-0.0743	-0.1544	-0.0272	0.04	0.03	0.03	0.03
2	2008	25.3739	0.171	-0.0771	-0.1499	-0.0281	0.04	0.03	0.03	0.03
2	2008	25.3745	0.1715	-0.0749	-0.1513	-0.0302	0.04	0.03	0.03	0.03
2	2008	25.375	0.1701	-0.0747	-0.1501	-0.0284	0.04	0.03	0.03	0.03
2	2008	25.3756	0.1715	-0.0771	-0.15	-0.031	0.04	0.03	0.03	0.03
2	2008	25.3761	0.1702	-0.0822	-0.1469	-0.0252	0.04	0.03	0.03	0.03
2	2008	25.3767	0.1696	-0.0817	-0.1456	-0.0296	0.04	0.03	0.03	0.03
2	2008	25.3772	0.1725	-0.0792	-0.1499	-0.0318	0.04	0.03	0.03	0.03
2	2008	25.3778	0.1697	-0.0755	-0.1486	-0.0319	0.04	0.03	0.03	0.03
2	2008	25.3784	0.17	-0.0737	-0.1486	-0.0369	0.04	0.03	0.03	0.03
2	2008	25.3789	0.167	-0.0737	-0.145	-0.0375	0.04	0.03	0.03	0.03
2	2008	25.3795	0.1682	-0.0762	-0.1462	-0.0332	0.04	0.03	0.03	0.03
2	2008	25.38	0.1765	-0.078	-0.1529	-0.041	0.04	0.03	0.03	0.03
2	2008	25.3806	0.1732	-0.0808	-0.1483	-0.0378	0.04	0.03	0.03	0.03
2	2008	25.3811	0.1745	-0.0846	-0.1476	-0.0385	0.04	0.03	0.03	0.03
2	2008	25.3817	0.1684	-0.0799	-0.142	-0.0424	0.04	0.03	0.03	0.03
2	2008	25.3822	0.1662	-0.0769	-0.1422	-0.0385	0.04	0.03	0.03	0.03
2	2008	25.3828	0.1614	-0.0816	-0.1355	-0.032	0.04	0.03	0.03	0.03
2	2008	25.3834	0.1638	-0.0851	-0.1357	-0.0339	0.04	0.03	0.03	0.03
2	2008	25.3839	0.168	-0.0824	-0.1429	-0.0315	0.04	0.03	0.03	0.03
2	2008	25.3845	0.1723	-0.0837	-0.1483	-0.0252	0.04	0.03	0.03	0.03
2	2008	25.385	0.1717	-0.0881	-0.1454	-0.0233	0.04	0.03	0.03	0.03
2	2008	25.3856	0.1703	-0.0877	-0.1444	-0.0213	0.04	0.03	0.03	0.03
2	2008	25.3861	0.1625	-0.0848	-0.1379	-0.0136	0.04	0.03	0.03	0.03
2	2008	25.3867	0.1686	-0.0847	-0.1449	-0.0149	0.04	0.03	0.03	0.03
2	2008	25.3872	0.1668	-0.0891	-0.1403	-0.0139	0.04	0.03	0.03	0.03
2	2008	25.3878	0.1741	-0.0969	-0.144	-0.0131	0.04	0.03	0.03	0.03
2	2008	25.3884	0.1697	-0.0892	-0.1439	-0.0107	0.04	0.03	0.03	0.03
2	2008	25.3889	0.1686	-0.0939	-0.1392	-0.0146	0.04	0.03	0.03	0.03
2	2008	25.3895	0.173	-0.0983	-0.1417	-0.013	0.04	0.03	0.03	0.03
2	2008	25.39	0.1695	-0.0916	-0.1422	-0.0098	0.04	0.03	0.03	0.03
2	2008	25.3906	0.1691	-0.0935	-0.1407	-0.0073	0.04	0.03	0.03	0.03
2	2008	25.3911	0.1732	-0.093	-0.1458	-0.0088	0.04	0.03	0.03	0.03
2	2008	25.3917	0.1717	-0.0977	-0.1406	-0.0116	0.04	0.03	0.03	0.03
2	2008	25.3923	0.1673	-0.0952	-0.1367	-0.0151	0.04	0.03	0.03	0.03
2	2008	25.3928	0.1694	-0.0955	-0.1392	-0.0133	0.04	0.03	0.03	0.03
2	2008	25.3934	0.1706	-0.0901	-0.1442	-0.0136	0.04	0.03	0.03	0.03
2	2008	25.3939	0.1716	-0.0858	-0.1483	-0.0086	0.04	0.03	0.03	0.03
2	2008	25.3945	0.1638	-0.0769	-0.1442	-0.011	0.04	0.03	0.03	0.03
2	2008	25.395	0.159	-0.0782	-0.1374	-0.0161	0.04	0.03	0.03	0.03
2	2008	25.3956	0.161	-0.0824	-0.138	-0.0092	0.04	0.03	0.03	0.03
2	2008	25.3961	0.1613	-0.0854	-0.1367	-0.0063	0.04	0.03	0.03	0.03
2	2008	25.3967	0.1642	-0.0873	-0.139	-0.0032	0.04	0.03	0.03	0.03
2	2008	25.3972	0.1533	-0.083	-0.1286	0.0034	0.04	0.03	0.03	0.03
2	2008	25.3978	0.157	-0.0853	-0.1316	0.0057	0.04	0.03	0.03	0.03
2	2008	25.3984	0.1554	-0.0848	-0.1298	0.0097	0.04	0.03	0.03	0.03
2	2008	25.3989	0.1539	-0.0889	-0.1253	0.0067	0.04	0.03	0.03	0.03
2	2008	25.3995	0.1563	-0.0928	-0.1254	0.0087	0.04	0.03	0.03	0.03
2	2008	25.4	0.1622	-0.0935	-0.1319	0.0116	0.04	0.03	0.03	0.03
2	2008	25.4006	0.1596	-0.0937	-0.1281	0.0164	0.04	0.03	0.03	0.03
2	2008	25.4011	0.1599	-0.0944	-0.1282	0.0145	0.04	0.03	0.03	0.03
2	2008	25.4017	0.1586	-0.0992	-0.1229	0.0136	0.04	0.03	0.03	0.03
2	2008	25.4023	0.1649	-0.095	-0.1326	0.0239	0.04	0.03	0.03	0.03
2	2008	25.4028	0.16	-0.0908	-0.1307	0.0161	0.04	0.03	0.03	0.03
2	2008	25.4034	0.1586	-0.0944	-0.1265	0.0146	0.04	0.03	0.03	0.03
2	2008	25.4039	0.158	-0.0934	-0.1266	0.0141	0.04	0.03	0.03	0.03
2	2008	25.4045	0.16	-0.0928	-0.1286	0.021	0.04	0.03	0.03	0.03
2	2008	25.405	0.1557	-0.0956	-0.1212	0.0197	0.04	0.03	0.03	0.03
2	2008	25.4056	0.1551	-0.0913	-0.1241	0.0174	0.04	0.03	0.03	0.03
2	2008	25.4061	0.1532	-0.0886	-0.1234	0.0194	0.04	0.03	0.03	0.03
2	2008	25.4067	0.1549	-0.0879	-0.1261	0.0184	0.04	0.03	0.03	0.03
2	2008	25.4072	0.1557	-0.0907	-0.1257	0.0136	0.04	0.03	0.03	0.03
2	2008	25.4078	0.1535	-0.0943	-0.12	0.0168	0.04	0.03	0.03	0.03
2	2008	25.4084	0.1425	-0.0812	-0.1163	0.013	0.04	0.03	0.03	0.03
2	2008	25.4089	0.1443	-0.0789	-0.1207	0.0023	0.04	0.03	0.03	0.03
2	2008	25.4095	0.1437	-0.076	-0.1219	-0.0038	0.04	0.03	0.03	0.03
2	2008	25.41	0.1458	-0.0783	-0.1227	-0.0067	0.04	0.03	0.03	0.03
2	2008	25.4106	0.1419	-0.0735	-0.1211	-0.0064	0.04	0.03	0.03	0.03
2	2008	25.4111	0.1442	-0.077	-0.1215	0.0061	0.04	0.03	0.03	0.03
2	2008	25.4117	0.1502	-0.0821	-0.1252	0.011	0.04	0.03	0.03	0.03
2	2008	25.4122	0.1566	-0.0811	-0.1338	0.0034	0.04	0.03	0.03	0.03
2	2008	25.4128	0.159	-0.0847	-0.1339	0.0118	0.04	0.03	0.03	0.03
2	2008	25.4134	0.1597	-0.0857	-0.1346	0.0038	0.04	0.03	0.03	0.03
2	2008	25.4139	0.1655	-0.0942	-0.1356	0.0122	0.04	0.03	0.03	0.03
2	2008	25.4145	0.1701	-0.099	-0.1377	0.0126	0.04	0.03	0.03	0.03
2	2008	25.415	0.1732	-0.0991	-0.141	0.0169	0.04	0.03	0.03	0.03
2	2008	25.4156	0.1743	-0.0947	-0.1457	0.0112	0.04	0.03	0.03	0.03
2	2008	25.4161	0.1679	-0.0913	-0.1406	0.0094	0.04	0.03	0.03	0.03
2	2008	25.4167	0.1661	-0.0889	-0.1401	0.0053	0.04	0.03	0.03	0.03
2	2008	25.4172	0.1735	-0.0865	-0.15	0.0113	0.04	0.03	0.03	0.03
2	2008	25.4178	0.1723	-0.0869	-0.1483	0.0122	0.04	0.03	0.03	0.03
2	2008	25.4184	0.1687	-0.0844	-0.1448	0.0188	0.04	0.03	0.03	0.03
2	2008	25.4189	0.174	-0.0866	-0.1496	0.0191	0.04	0.03	0.03	0.03
2	2008	25.4195	0.1782	-0.0842	-0.155	0.0251	0.04	0.03	0.03	0.03
2	2008	25.42	0.18	-0.087	-0.1561	0.0208	0.04	0.03	0.03	0.03
2	2008	25.4206	0.1742	-0.0912	-0.1467	0.0216	0.04	0.03	0.03	0.03
2	2008	25.4211	0.174	-0.0841	-0.1519	0.0113	0.04	0.03	0.03	0.03
2	2008	25.4217	0.1759	-0.0855	-0.1526	0.0184	0.04	0.03	0.03	0.03
2	2008	25.4222	0.1791	-0.0845	-0.1572	0.0141	0.04	0.03	0.03	0.03
2	2008	25.4228	0.1752	-0.0809	-0.155	0.0111	0.04	0.03	0.03	0.03
2	2008	25.4234	0.1774	-0.085	-0.1553	0.0112	0.04	0.03	0.03	0.03
2	2008	25.4239	0.1692	-0.0816	-0.1473	0.0161	0.04	0.03	0.03	0.03
2	2008	25.4245	0.1636	-0.0779	-0.1433	0.0113	0.04	0.03	0.03	0.03
2	2008	25.425	0.1718	-0.0817	-0.1506	0.0116	0.04	0.03	0.03	0.03
2	2008	25.4256	0.1662	-0.0777	-0.1465	0.0095	0.04	0.03	0.03	0.03
2	2008	25.4261	0.1653	-0.0794	-0.1447	0.0064	0.04	0.03	0.03	0.03
2	2008	25.4267	0.1682	-0.0836	-0.1459	0.0028	0.04	0.03	0.03	0.03
2	2008	25.4272	0.164	-0.0846	-0.1404	-0.0024	0.04	0.03	0.03	0.03
2	2008	25.4278	0.1678	-0.0878	-0.1429	-0.0046	0.04	0.03	0.03	0.03
2	2008	25.4284	0.1662	-0.0891	-0.1402	0.0025	0.04	0.03	0.03	0.03
2	2008	25.4289	0.1691	-0.0873	-0.1445	0.0094	0.04	0.03	0.03	0.03
2	2008	25.4295	0.1598	-0.082	-0.1368	0.0099	0.04	0.03	0.03	0.03
2	2008	25.43	0.1573	-0.0823	-0.1336	0.0107	0.04	0.03	0.03	0.03
2	2008	25.4306	0.1546	-0.0802	-0.1314	0.0129	0.04	0.03	0.03	0.03
2	2008	25.4311	0.1543	-0.081	-0.1308	0.0091	0.04	0.03	0.03	0.03
2	2008	25.4317	0.1516	-0.0851	-0.1244	0.0151	0.04	0.03	0.03	0.03
2	2008	25.4322	0.1519	-0.0782	-0.1292	0.0154	0.04	0.03	0.03	0.03
2	2008	25.4328	0.1486	-0.0754	-0.1262	0.021	0.04	0.03	0.03	0.03
2	2008	25.4334	0.1539	-0.0798	-0.13	0.0188	0.04	0.03	0.03	0.03
2	2008	25.4339	0.1518	-0.0817	-0.1264	0.0197	0.04	0.03	0.03	0.03
2	2008	25.4345	0.147	-0.0784	-0.1227	0.0198	0.04	0.03	0.03	0.03
2	2008	25.435	0.1429	-0.0743	-0.1206	0.0183	0.04	0.03	0.03	0.03
2	2008	25.4356	0.1498	-0.0789	-0.1263	0.016	0.04	0.03	0.03	0.03
2	2008	25.4361	0.1451	-0.0791	-0.1209	0.0125	0.04	0.03	0.03	0.03
2	2008	25.4367	0.1387	-0.0756	-0.1156	0.0116	0.04	0.03	0.03	0.03
2	2008	25.4373	0.1457	-0.0798	-0.1205	0.0182	0.04	0.03	0.03	0.03
2	2008	25.4378	0.1501	-0.0776	-0.125	0.0291	0.04	0.03	0.03	0.03
2	2008	25.4384	0.153	-0.0835	-0.1236	0.0339	0.04	0.03	0.03	0.03
2	2008	25.4389	0.1522	-0.08	-0.1256	0.0311	0.04	0.03	0.03	0.03
2	2008	25.4395	0.1459	-0.0825	-0.1168	0.0289	0.04	0.03	0.03	0.03
2	2008	25.44	0.1506	-0.0792	-0.1232	0.0344	0.04	0.03	0.03	0.03
2	2008	25.4406	0.1504	-0.0776	-0.1224	0.04	0.04	0.03	0.03	0.03
2	2008	25.4411	0.152	-0.0809	-0.1233	0.0363	0.04	0.03	0.03	0.03
2	2008	25.4417	0.1501	-0.0816	-0.1199	0.0385	0.04	0.03	0.03	0.03
2	2008	25.4422	0.1543	-0.0807	-0.1252	0.0399	0.04	0.03	0.03	0.03
2	2008	25.4428	0.1507	-0.0783	-0.1221	0.0406	0.04	0.03	0.03	0.03
2	2008	25.4434	0.1428	-0.0726	-0.1193	0.0295	0.04	0.03	0.03	0.03
2	2008	25.4439	0.1427	-0.0751	-0.1173	0.031	0.04	0.03	0.03	0.03
2	2008	25.4445	0.1469	-0.0719	-0.1249	0.0282	0.04	0.03	0.03	0.03
2	2008	25.445	0.1424	-0.069	-0.1211	0.0291	0.04	0.03	0.03	0.03
2	2008	25.4456	0.1405	-0.0643	-0.1223	0.0254	0.04	0.03	0.03	0.03
2	2008	25.4461	0.1384	-0.0654	-0.1185	0.0284	0.04	0.03	0.03	0.03
2	2008	25.4467	0.1371	-0.062	-0.1186	0.0294	0.04	0.03	0.03	0.03
2	2008	25.4473	0.1368	-0.0571	-0.1195	0.0341	0.04	0.03	0.03	0.03
2	2008	25.4478	0.1443	-0.0637	-0.1265	0.0273	0.04	0.03	0.03	0.03
2	2008	25.4484	0.1407	-0.0644	-0.1214	0.0297	0.04	0.03	0.03	0.03
2	2008	25.4489	0.1463	-0.0632	-0.1286	0.0286	0.04	0.03	0.03	0.03
2	2008	25.4495	0.152	-0.0696	-0.129	0.0401	0.04	0.03	0.03	0.03
2	2008	25.45	0.1513	-0.0676	-0.1301	0.0373	0.04	0.03	0.03	0.03
2	2008	25.4506	0.147	-0.0615	-0.1259	0.0443	0.04	0.03	0.03	0.03
2	2008	25.4511	0.1494	-0.0593	-0.1289	0.0465	0.04	0.03	0.03	0.03
2	2008	25.4517	0.1443	-0.0516	-0.1246	0.0512	0.04	0.03	0.03	0.03
2	2008	25.4522	0.1497	-0.049	-0.1305	0.0546	0.04	0.03	0.03	0.03
2	2008	25.4528	0.1543	-0.0563	-0.1335	0.0529	0.04	0.03	0.03	0.03
2	2008	25.4534	0.165	-0.0521	-0.1482	0.0504	0.04	0.03	0.03	0.03
2	2008	25.4539	0.1641	-0.0477	-0.1491	0.0492	0.04	0.03	0.03	0.03
2	2008	25.4545	0.1721	-0.0444	-0.159	0.0482	0.04	0.03	0.03	0.03
2	2008	25.455	0.1705	-0.0402	-0.1603	0.0416	0.04	0.03	0.03	0.03
2	2008	25.4556	0.1755	-0.0426	-0.1666	0.035	0.04	0.03	0.03	0.03
2	2008	25.4561	0.1692	-0.0424	-0.1598	0.0361	0.04	0.03	0.03	0.03
2	2008	25.4567	0.1691	-0.0416	-0.1609	0.0313	0.04	0.03	0.03	0.03
2	2008	25.4572	0.1656	-0.0429	-0.1579	0.0251	0.04	0.03	0.03	0.03
2	2008	25.4578	0.161	-0.0465	-0.1523	0.023	0.04	0.03	0.03	0.03
2	2008	25.4584	0.1554	-0.049	-0.1453	0.0251	0.04	0.03	0.03	0.03
2	2008	25.4589	0.1599	-0.0486	-0.1507	0.0219	0.04	0.03	0.03	0.03
2	2008	25.4595	0.1582	-0.0473	-0.1494	0.0211	0.04	0.03	0.03	0.03
2	2008	25.46	0.1557	-0.0454	-0.1466	0.0255	0.04	0.03	0.03	0.03
2	2008	25.4606	0.1503	-0.05	-0.1393	0.0257	0.04	0.03	0.03	0.03
2	2008	25.4611	0.1537	-0.0462	-0.1436	0.0295	0.04	0.03	0.03	0.03
2	2008	25.4617	0.1602	-0.0425	-0.1505	0.0348	0.04	0.03	0.03	0.03
2	2008	25.4622	0.1603	-0.0423	-0.1499	0.0379	0.04	0.03	0.03	0.03
2	2008	25.4628	0.1677	-0.0324	-0.1612	0.0329	0.04	0.03	0.03	0.03
2	2008	25.4634	0.1723	-0.0266	-0.1672	0.0319	0.04	0.03	0.03	0.03
2	2008	25.4639	0.1699	-0.0203	-0.1661	0.029	0.04	0.03	0.03	0.03
2	2008	25.4645	0.1742	-0.0183	-0.1718	0.0223	0.04	0.03	0.03	0.03
2	2008	25.465	0.173	-0.0133	-0.1716	0.0178	0.04	0.03	0.03	0.03
2	2008	25.4656	0.176	-0.0119	-0.1749	0.0142	0.04	0.03	0.03	0.03
2	2008	25.4661	0.1859	-0.0147	-0.1843	0.0198	0.04	0.03	0.03	0.03
2	2008	25.4667	0.1793	-0.0107	-0.1784	0.0142	0.04	0.03	0.03	0.03
2	2008	25.4672	0.1798	-0.0076	-0.1789	0.0158	0.04	0.03	0.03	0.03
2	2008	25.4678	0.1849	-0.0098	-0.184	0.015	0.04	0.03	0.03	0.03
2	2008	25.4684	0.1829	-0.0137	-0.1813	0.019	0.04	0.03	0.03	0.03
2	2008	25.4689	0.1856	-0.0123	-0.1846	0.0142	0.04	0.03	0.03	0.03
2	2008	25.4695	0.1815	-0.0034	-0.181	0.0116	0.04	0.03	0.03	0.03
2	2008	25.47	0.1697	-0.0085	-0.1687	0.0165	0.04	0.03	0.03	0.03
2	2008	25.4706	0.1664	-0.0045	-0.1653	0.0188	0.04	0.03	0.03	0.03
2	2008	25.4711	0.1773	-0.009	-0.1764	0.0149	0.04	0.03	0.03	0.03
2	2008	25.4717	0.1787	-0.0112	-0.1774	0.0174	0.04	0.03	0.03	0.03
2	2008	25.4722	0.1747	-0.0095	-0.1737	0.0142	0.04	0.03	0.03	0.03
2	2008	25.4728	0.1768	-0.0054	-0.1763	0.0102	0.04	0.03	0.03	0.03
2	2008	25.4734	0.1782	-8E-4	-0.1777	0.0129	0.04	0.03	0.03	0.03
2	2008	25.4739	0.1825	-0.0016	-0.1818	0.0152	0.04	0.03	0.03	0.03
2	2008	25.4745	0.1809	-0.002	-0.1803	0.0145	0.04	0.03	0.03	0.03
2	2008	25.475	0.1752	-0.0045	-0.1745	0.0137	0.04	0.03	0.03	0.03
2	2008	25.4756	0.1726	0.0026	-0.1719	0.0151	0.04	0.03	0.03	0.03
2	2008	25.4761	0.1747	2E-4	-0.1736	0.0184	0.04	0.03	0.03	0.03
2	2008	25.4767	0.1828	-0.005	-0.1813	0.0228	0.04	0.03	0.03	0.03
2	2008	25.4772	0.1799	-0.0059	-0.1786	0.0206	0.04	0.03	0.03	0.03
2	2008	25.4778	0.177	-0.009	-0.1759	0.0163	0.04	0.03	0.03	0.03
2	2008	25.4784	0.1787	-0.0135	-0.1775	0.0153	0.04	0.03	0.03	0.03
2	2008	25.4789	0.1772	-0.0182	-0.1758	0.0123	0.04	0.03	0.03	0.03
2	2008	25.4795	0.1773	-0.0183	-0.176	0.0101	0.04	0.03	0.03	0.03
2	2008	25.48	0.1772	-0.0187	-0.1761	0.0053	0.04	0.03	0.03	0.03
2	2008	25.4806	0.179	-0.0132	-0.1782	0.0099	0.04	0.03	0.03	0.03
2	2008	25.4811	0.1829	-0.016	-0.182	0.0063	0.04	0.03	0.03	0.03
2	2008	25.4817	0.1833	-0.0206	-0.1815	0.0148	0.04	0.03	0.03	0.03
2	2008	25.4823	0.1899	-0.0201	-0.1877	0.02	0.04	0.03	0.03	0.03
2	2008	25.4828	0.1915	-0.0242	-0.1875	0.0304	0.04	0.03	0.03	0.03
2	2008	25.4834	0.1974	-0.0288	-0.1933	0.0277	0.04	0.03	0.03	0.03
2	2008	25.4839	0.1887	-0.0284	-0.1845	0.0273	0.04	0.03	0.03	0.03
2	2008	25.4845	0.1935	-0.0324	-0.1888	0.0272	0.04	0.03	0.03	0.03
2	2008	25.485	0.192	-0.0296	-0.1879	0.0254	0.04	0.03	0.03	0.03
2	2008	25.4856	0.1979	-0.0286	-0.1942	0.0247	0.04	0.03	0.03	0.03
2	2008	25.4861	0.1925	-0.0278	-0.1886	0.0263	0.04	0.03	0.03	0.03
2	2008	25.4867	0.2037	-0.0273	-0.2003	0.0244	0.04	0.03	0.03	0.03
2	2008	25.4872	0.1935	-0.0327	-0.1891	0.0247	0.04	0.03	0.03	0.03
2	2008	25.4878	0.1938	-0.0292	-0.1904	0.0203	0.04	0.03	0.03	0.03
2	2008	25.4884	0.1933	-0.0241	-0.1898	0.027	0.04	0.03	0.03	0.03
2	2008	25.4889	0.1939	-0.0262	-0.1908	0.0223	0.04	0.03	0.03	0.03
2	2008	25.4895	0.1911	-0.0216	-0.1885	0.0228	0.04	0.03	0.03	0.03
2	2008	25.49	0.1971	-0.0231	-0.1936	0.0288	0.04	0.03	0.03	0.03
2	2008	25.4906	0.184	-0.0288	-0.1801	0.0238	0.04	0.03	0.03	0.03
2	2008	25.4911	0.1875	-0.0315	-0.1834	0.0227	0.04	0.03	0.03	0.03
2	2008	25.4917	0.1837	-0.0317	-0.1793	0.0241	0.04	0.03	0.03	0.03
2	2008	25.4922	0.1868	-0.0377	-0.1818	0.0204	0.04	0.03	0.03	0.03
2	2008	25.4928	0.1897	-0.0345	-0.1847	0.0256	0.04	0.03	0.03	0.03
2	2008	25.4934	0.1871	-0.0381	-0.1815	0.0241	0.04	0.03	0.03	0.03
2	2008	25.4939	0.1894	-0.0392	-0.1848	0.014	0.04	0.03	0.03	0.03
2	2008	25.4945	0.1803	-0.0407	-0.1751	0.0115	0.04	0.03	0.03	0.03
2	2008	25.495	0.1816	-0.0475	-0.1746	0.0144	0.04	0.03	0.03	0.03
2	2008	25.4956	0.1825	-0.0498	-0.1751	0.0123	0.04	0.03	0.03	0.03
2	2008	25.4961	0.179	-0.0476	-0.1724	0.0063	0.04	0.03	0.03	0.03
2	2008	25.4967	0.1779	-0.0495	-0.1704	0.0127	0.04	0.03	0.03	0.03
2	2008	25.4972	0.1721	-0.0558	-0.1623	0.0138	0.04	0.03	0.03	0.03
2	2008	25.4978	0.1712	-0.0567	-0.1605	0.0175	0.04	0.03	0.03	0.03
